,Date,Open,High,Low,Close,Volume,RSI,Stochastic Oscillator,SMAs,SMAm,MACD,A/D
340,2020-07-15,1783.18,1798.58,1779.98,1794.78,31622756.0,53.64935819969277,58.45055413469731,1787.8457142857146,1735.5018,-4.874150981183142,-71488772.89619084
341,2020-07-16,1791.04,1799.18,1780.17,1799.08,24143168.0,54.48768411393574,63.032821824381834,1790.6778571428572,1740.1238,-4.1108690942113135,-47599609.81991554
342,2020-07-17,1800.7,1800.7,1785.44,1796.04,28251410.0,53.74755806742118,59.79326513213976,1792.5757142857144,1744.2975999999999,-3.756433601657468,-36602665.167229086
343,2020-07-20,1795.09,1840.6,1789.04,1840.6,43201680.0,61.91393969513368,100.00000000000001,1798.4171428571428,1748.9796,-0.6305527329027374,6599014.832770914
344,2020-07-21,1852.56,1884.22,1840.87,1845.34,63348457.0,62.66900141822369,67.75584674075292,1803.6285714285714,1754.1401999999998,1.5287703494284912,-43685192.90356123
345,2020-07-22,1844.74,1847.0,1830.61,1830.61,28036885.0,58.76976602176298,55.53989052910917,1805.5285714285715,1758.3022,1.7230641610828048,-71722077.90356123
346,2020-07-23,1837.64,1842.84,1817.78,1820.25,22437877.0,56.12478208186247,46.94808425941278,1806.9064285714285,1762.4207999999999,0.9504864712779746,-89736845.87004162
347,2020-07-24,1809.5,1810.65,1790.53,1810.33,20018033.0,53.63558819631771,38.7211809586995,1806.3192857142856,1767.0441999999998,-0.36169432395642787,-70355569.38694055
348,2020-07-27,1811.4,1833.8,1805.84,1830.87,29472596.0,57.808178839403574,55.75551501078108,1808.4578571428572,1772.2105999999999,0.001409208151436303,-47059991.003535815
349,2020-07-28,1831.03,1841.46,1806.06,1823.52,33304887.0,55.8705285893555,49.65997677890191,1810.9792857142857,1775.8994,-0.38436384191193795,-47511582.69167142
350,2020-07-29,1819.4,1828.24,1804.21,1824.53,26311655.0,56.08834201938468,50.49759495770435,1813.3257142857144,1779.5864,-0.684903652325616,-29324458.698746003
351,2020-07-30,1827.17,1827.17,1762.74,1763.22,38548780.0,42.40558503555086,0.3951267698386715,1810.8935714285715,1781.7979999999998,-4.891821901040032,-67298866.06487978
352,2020-07-31,1767.31,1793.13,1765.42,1767.54,36031300.0,43.452358302395766,3.951267698386528,1808.4578571428572,1784.392,-7.127146141574896,-97816896.05405365
353,2020-08-03,1769.31,1815.5,1768.56,1804.38,20034373.0,51.540866883335944,34.277247283503534,1810.7921428571428,1787.8708,-5.917939428438659,-87274735.57045746
354,2020-08-04,1813.7,1831.17,1804.3,1811.46,20228370.0,52.934208594200186,40.105367138623656,1811.9835714285712,1791.2051999999999,-4.498881553397306,-96722671.68880498
355,2020-08-05,1819.96,1844.2,1819.96,1833.2,24197285.0,57.020714701050366,58.00131708923281,1814.4207142857142,1793.675,-2.07686158160071,-94486618.94953105
356,2020-08-06,1834.67,1841.68,1810.63,1818.64,19951007.0,53.66034714430137,46.01580507079361,1816.0349999999999,1795.896,-1.4650182962131915,-104144062.91764699
357,2020-08-07,1818.62,1824.29,1809.07,1817.23,21923481.0,53.332562204235614,44.85512018439249,1814.3657142857141,1797.8716,-1.177291172717915,-102559580.05956532
358,2020-08-10,1822.48,1832.65,1812.95,1823.15,16618758.0,54.586870309054675,71.69475433183015,1812.7807142857143,1799.8816,-0.6373301510760143,-101969065.81591046
359,2020-08-11,1830.21,1857.95,1822.13,1847.73,23937974.0,59.45910759303973,89.26583342085912,1814.0035714285714,1802.1657999999998,1.2247107535145467,-91690840.24025446
360,2020-08-12,1848.54,1856.84,1839.14,1855.86,17234179.0,60.95137314931151,97.80485243146713,1816.547142857143,1804.5557999999999,2.7652025213572777,-76365078.80183643
361,2020-08-13,1856.65,1881.46,1854.78,1858.35,14609934.0,61.41976695397611,80.53402964959558,1819.9771428571428,1806.3858000000002,3.657164315895052,-87065157.90078704
362,2020-08-14,1857.47,1857.47,1840.77,1856.56,10708465.0,60.85465106339265,79.02628032345005,1821.8121428571428,1807.7854,3.8144069577285844,-77523723.21815242
363,2020-08-17,1856.46,1865.94,1844.3,1862.12,12788540.0,62.02348002539825,83.70956873315353,1824.5692857142856,1808.1784,3.963264973434164,-69250176.0832173
364,2020-08-18,1859.11,1859.11,1837.2,1840.33,19937166.0,55.082063303605885,65.35545822102418,1825.6978571428572,1808.16,2.344618096786654,-83491008.94036032
365,2020-08-19,1838.62,1847.84,1831.01,1833.22,14295005.0,52.99782631487042,58.42812823164424,1830.6978571428572,1808.1126000000002,0.6344849857666919,-94031770.20298651
366,2020-08-20,1829.52,1829.52,1811.88,1815.03,12587398.0,47.994319256217594,41.16031886625331,1834.0900000000001,1807.5896,-1.7518877557598778,-102123668.91727239
367,2020-08-21,1824.52,1831.28,1813.79,1820.6,13127705.0,49.56453619384983,21.124935199585195,1835.2485714285715,1808.225,-2.9167161954707908,-105028426.97044572
368,2020-08-24,1830.14,1843.75,1827.39,1841.46,13217103.0,55.0395285924797,44.743749136621155,1837.3914285714286,1810.2248000000002,-2.272422234479535,-95511466.49734055
369,2020-08-25,1847.98,1858.14,1820.34,1821.29,14759246.0,49.449827785899075,16.880784638762275,1836.5407142857143,1810.6906000000004,-3.1412397918363926,-109528845.63490665
370,2020-08-26,1817.91,1848.77,1815.16,1848.35,14166893.0,55.91800195088782,54.26163834783799,1838.662857142857,1811.9013999999997,-1.8916337000415488,-95716019.58283888
371,2020-08-27,1846.42,1854.84,1833.9,1846.5,13555934.0,55.39612624320312,49.75567691865468,1840.7535714285714,1812.9142,-1.2204043669805262,-92958222.12152082
372,2020-08-28,1842.36,1850.46,1826.96,1829.79,13671826.0,50.785649333524006,25.740155217016202,1841.2278571428571,1813.353,-1.8924262679825539,-103337174.28492516
373,2020-08-31,1832.66,1839.06,1793.96,1800.21,33678644.0,43.831290225514394,7.142857142857143,1837.8335714285713,1813.4162,-4.188163631950962,-127681382.58647725
374,2020-09-01,1803.77,1807.77,1768.12,1772.61,30289284.0,38.52968744752945,3.9615316746073788,1831.8871428571426,1812.3485999999998,-7.245363398910665,-151110697.59984422
375,2020-09-02,1777.15,1796.8,1777.15,1785.44,32157278.0,42.03929722025156,17.70599059497049,1826.679285714286,1812.3728,-8.022907787599372,-156134760.88025126
376,2020-09-03,1787.62,1805.22,1764.04,1769.19,26372468.0,39.0019715356221,5.0539744847890935,1820.4385714285713,1811.8894,-9.168380021867694,-175910909.7836023
377,2020-09-04,1754.65,1773.65,1743.89,1758.11,19736509.0,37.03705786592518,12.34160735983321,1813.0092857142859,1811.8630000000003,-10.133580839895298,-176786319.45698965
378,2020-09-07,1765.37,1780.44,1761.96,1772.85,16043227.0,41.27561277075631,25.347921225382766,1808.1892857142855,1811.9306,-9.264325044542213,-173921457.49270418
379,2020-09-08,1778.86,1781.04,1720.07,1733.88,33898058.0,34.63682890746614,10.00217281089314,1801.0935714285715,1811.4317999999998,-10.697366661311987,-192463367.19091624
380,2020-09-09,1735.58,1775.98,1735.58,1773.37,22514088.0,44.396564215527235,38.603606866082345,1798.117857142857,1811.4516,-8.466805917937641,-172858277.68992627
381,2020-09-10,1776.48,1783.39,1751.06,1764.86,17665600.0,42.90964638005508,32.44006663286732,1794.1364285714285,1810.6686,-7.100850170893926,-175442821.0861528
382,2020-09-11,1767.42,1777.91,1764.66,1772.89,15962793.0,44.78868777089724,38.25595712319845,1789.2385714285715,1810.1072,-5.276689309324732,-171575608.59332255
383,2020-09-14,1783.55,1787.9,1757.93,1758.65,20624696.0,42.139905284846556,28.62654893522309,1784.7642857142857,1808.9092,-4.67015261644454,-191209328.20893812
384,2020-09-15,1760.55,1764.38,1737.55,1743.93,32465157.0,39.536967333541504,17.704236847963294,1777.3057142857144,1807.7691999999997,-4.878583075038682,-208234477.6308537
385,2020-09-16,1746.94,1750.73,1731.28,1738.1,27367678.0,38.522062729519895,13.827747526650786,1769.5628571428572,1806.7667999999999,-5.0084345775821735,-216409604.06684366
386,2020-09-17,1736.81,1745.87,1714.95,1745.73,31087178.0,40.6686414897562,24.80058013052937,1763.5585714285714,1805.8478,-4.2118262919769975,-185603939.96852517
387,2020-09-18,1745.91,1751.25,1729.3,1731.76,48976787.0,38.04908194714308,18.110321051497476,1758.669285714286,1804.5375999999999,-4.245152416710795,-223602786.55667993
388,2020-09-21,1724.89,1753.5,1682.26,1682.26,51949697.0,30.542160931019907,0.0,1752.2157142857143,1802.15,-7.054684375194235,-275552483.55667996
389,2020-09-22,1689.6,1704.4,1682.55,1693.09,31717311.0,33.62757387941092,8.807742355237414,1745.6192857142855,1800.5778,-7.590809347605116,-276670210.30587935
390,2020-09-23,1701.26,1712.27,1684.92,1685.4,25995393.0,32.52282674868482,2.972358954941402,1739.6342857142859,1798.3901999999998,-7.838504451336906,-301753150.7545082
391,2020-09-24,1677.73,1679.59,1657.57,1665.96,24207229.0,29.852848474294603,6.4375047955191365,1733.0521428571428,1795.7278,-8.624424727208034,-307513635.7663154
392,2020-09-25,1666.65,1678.51,1658.33,1674.14,44107627.0,32.36883346942837,12.713880150387588,1726.0014285714285,1793.2898,-7.9241941911501925,-282509113.8198332
393,2020-09-28,1686.57,1738.44,1686.57,1738.44,37983678.0,48.120767981370555,62.05018031151693,1726.327142857143,1791.2466,-2.7296722245683966,-244525435.81983322
394,2020-09-29,1737.48,1737.48,1718.21,1718.21,21346383.0,44.60109635760878,46.528044195503746,1722.387142857143,1788.704,-0.3788065306081094,-265871818.81983322
395,2020-09-30,1713.01,1719.15,1700.49,1712.73,25682893.0,43.669312230203595,42.32333307757233,1718.6635714285715,1786.3464000000001,1.0086481561694356,-257861398.8166179
396,2020-10-01,1719.55,1723.85,1687.54,1694.18,22310007.0,40.57888896495536,28.09023248676443,1713.0414285714287,1783.825,0.8831270414030712,-272011755.77640843
397,2020-10-02,1690.04,1704.58,1675.2,1697.39,18298699.0,41.35234927774517,37.28115345005158,1708.6657142857143,1781.5662,1.202541569198253,-262669329.46599302
398,2020-10-05,1710.14,1739.17,1710.14,1731.85,20264194.0,49.02352592743118,77.43146043990401,1707.802857142857,1779.5858,3.7756500593768436,-252624487.8655799
399,2020-10-06,1739.86,1749.28,1733.17,1735.45,26458687.0,49.76280541059257,81.18419681017414,1707.6135714285715,1777.8244,5.64842508932087,-271593937.57693934
400,2020-10-07,1736.62,1741.18,1715.75,1736.61,23829671.0,50.01435541503088,82.39341186281655,1706.962142857143,1776.066,6.8154817093672975,-256329079.51205564
401,2020-10-08,1742.29,1746.68,1711.56,1719.91,22047535.0,46.41133920621358,64.98488481184208,1706.1157142857141,1775.1998,6.323711328405441,-267892735.39759082
402,2020-10-09,1718.45,1718.45,1679.01,1698.91,27423797.0,42.28603472163386,45.07687275106328,1707.305,1773.8272,4.52917076432448,-267642416.7637165
403,2020-10-12,1701.76,1707.3,1681.87,1683.21,25089668.0,39.461963529943986,27.957692727074573,1706.5992857142858,1771.4038,2.340062591928568,-290087951.44716096
404,2020-10-13,1685.25,1685.25,1659.1,1660.12,26031951.0,35.68711851352458,2.78050376185798,1704.7935714285716,1768.3769999999997,-0.45854225719314456,-314089111.62345165
405,2020-10-14,1658.04,1691.64,1657.9,1670.26,33451091.0,38.470682677301376,13.525935653315733,1705.1007142857143,1765.1182000000001,-1.3707542454889463,-323031875.13323253
406,2020-10-15,1660.64,1660.64,1625.1,1627.59,31769308.0,32.16227926171402,2.0051538089869605,1701.7757142857142,1761.2972,-4.419878674346663,-350349546.84060454
407,2020-10-16,1635.02,1665.8,1635.02,1655.36,37750985.0,39.155089484078694,24.36785311644385,1695.8414285714284,1758.0598,-4.143148244210408,-338207417.1622421
408,2020-10-19,1663.75,1681.74,1640.82,1648.11,22941451.0,38.05226150140914,18.52955387340955,1690.8342857142857,1754.559,-4.021794601369265,-352974714.8000721
409,2020-10-20,1647.95,1667.16,1638.2,1656.34,23654536.0,40.11426525116367,25.157030117571264,1686.8064285714286,1750.7312,-3.0071257578216333,-346995736.7779729
410,2020-10-21,1656.97,1663.23,1634.28,1641.42,21076142.0,37.6664832364668,13.142212916733898,1683.037857142857,1746.4424,-2.9562599397998177,-357675771.42875
411,2020-10-22,1634.69,1664.37,1627.13,1642.7,27413508.0,38.01592903537075,14.172974714124761,1679.1314285714286,1742.1293999999998,-2.471569588203984,-362166168.8186533
412,2020-10-23,1643.34,1661.16,1638.76,1645.32,61467814.0,38.77255344281193,16.282815268159137,1672.9507142857144,1737.9045999999998,-1.6492258161310538,-387631406.0472252
413,2020-10-26,1635.49,1645.46,1627.61,1631.66,21450891.0,36.285594664563135,5.395624280309397,1665.537142857143,1733.2954,-1.6935486886400817,-399348279.2825189
414,2020-10-27,1635.42,1653.11,1612.59,1625.54,29281825.0,35.196345678905985,9.657692594526088,1657.6035714285715,1728.9995999999999,-1.7937128204165234,-409913439.2405643
415,2020-10-28,1605.43,1610.05,1534.87,1549.74,39349601.0,25.13304424023586,8.100010894433002,1645.4485714285713,1723.33,-6.36635298284207,-433696970.35841465
416,2020-10-29,1557.47,1567.72,1529.15,1542.76,36970182.0,24.440071299906876,7.639629525680556,1634.295,1717.8845999999999,-9.096107291614882,-444576191.66253716
417,2020-10-30,1528.78,1535.27,1496.76,1515.97,40057456.0,21.93970343951841,9.85734811165847,1622.3492857142858,1711.792,-11.771174270136264,-444669808.15279937
418,2020-11-02,1526.2,1563.93,1526.2,1556.14,35369810.0,33.007068226610826,30.470032840722535,1614.922142857143,1706.0855999999999,-9.971673201716655,-423905395.44407946
419,2020-11-03,1564.86,1636.9,1564.75,1636.28,42706867.0,48.6491307428448,75.42437020218401,1612.4950000000001,1702.3854,-2.888412904723225,-381932506.4770664
420,2020-11-04,1622.29,1641.78,1590.72,1640.94,32893579.0,49.38912800893495,77.94356146610447,1613.4485714285713,1698.2372,2.324915116330935,-350121207.3971603
421,2020-11-05,1654.61,1678.4,1649.07,1670.43,29239154.0,53.915125073878826,93.8858254946481,1614.5249999999999,1694.7158000000002,7.672208184715643,-336772681.24441564
422,2020-11-06,1665.72,1702.98,1654.6,1697.49,29419624.0,57.65700402706605,97.33779458830374,1618.0521428571428,1692.0697999999998,12.65059057334678,-314029937.59828085
423,2020-11-09,1707.52,1788.27,1697.78,1765.71,59970055.0,65.30527659511301,92.26098590099826,1625.8642857142856,1691.3798000000002,19.734673651564474,-283962069.37693036
424,2020-11-10,1768.9,1794.79,1741.62,1779.34,55221876.0,66.60321838159417,94.81595812502096,1635.7157142857143,1691.5144,24.2384242059887,-260832650.93570414
425,2020-11-12,1777.24,1791.08,1761.91,1771.49,52043843.0,65.09284772010895,92.18199510116432,1644.9150000000002,1691.2354,25.462730587191498,-278692056.7783508
426,2020-11-13,1768.19,1768.51,1743.81,1749.41,25817243.0,60.90892769087347,84.77334496527199,1652.3500000000001,1690.8397999999997,23.601204660723063,-292802695.6649902
427,2020-11-16,1764.1,1799.36,1764.1,1799.02,46540695.0,66.17034252699102,99.88764044943824,1664.304285714286,1691.658,24.424419491037323,-247159552.3552906
428,2020-11-17,1797.57,1801.73,1775.91,1793.56,38779648.0,65.13132476436257,97.32104797193165,1676.3057142857142,1692.0722,23.317116594917614,-232921323.73251784
429,2020-11-18,1792.17,1812.8,1787.08,1810.43,31034452.0,66.86267208074945,99.25009492469312,1694.9264285714287,1693.6032,22.42975324351893,-207606284.7371832
430,2020-11-19,1803.49,1806.98,1782.02,1789.79,25264725.0,62.756947119637,92.71927604100746,1712.5714285714287,1693.9316000000001,19.281838276478275,-217141289.1242025
431,2020-11-20,1788.48,1821.3,1780.11,1820.85,24018420.0,66.12770239324337,99.84750931887494,1734.3485714285714,1695.0514,18.137498264796676,-193647670.7265332
432,2020-11-23,1835.53,1860.73,1823.32,1832.04,26237893.0,67.27678495484544,90.30677748496518,1754.0557142857142,1696.2344,16.99955240634042,-207653838.1472763
433,2020-11-24,1841.11,1861.39,1831.12,1859.42,26738682.0,69.96192371646853,99.27217645102891,1769.9942857142855,1698.2497999999998,16.919729840135386,-184395513.17007118
434,2020-11-25,1866.15,1866.15,1840.63,1860.15,28023478.0,70.03252863662297,97.23604201216142,1785.652142857143,1700.5742,15.767998657523947,-169549219.1826104
435,2020-11-26,1865.67,1873.96,1844.11,1849.57,17687253.0,67.554179074195,88.88129102844636,1798.4478571428572,1702.8036,13.247075335950967,-180765959.527334
436,2020-11-27,1846.73,1853.78,1834.69,1852.69,20434292.0,67.91477552371887,87.92711999091838,1809.5335714285716,1704.9428,10.844229103485482,-162665180.18107927
437,2020-11-30,1845.96,1851.37,1817.83,1830.04,70547131.0,62.48551906194337,66.81275502493575,1814.1285714285714,1706.9084000000003,6.972055084690105,-181847942.09878927
438,2020-12-01,1844.33,1871.17,1844.33,1853.38,26822976.0,65.5423994664569,84.18747598924325,1819.4171428571428,1710.3308,5.301004270696687,-190582398.51607662
439,2020-12-02,1855.33,1899.37,1845.44,1897.97,27335738.0,70.48975991689537,99.10002571355112,1828.4514285714286,1714.4284,6.441217378689899,-164665908.9195625
440,2020-12-03,1900.94,1903.32,1880.22,1890.11,29798820.0,68.61948381358624,90.51142077287744,1838.5014285714283,1718.5226,5.921787089951167,-168948683.04943284
441,2020-12-04,1894.4,1952.28,1894.35,1947.68,28408098.0,74.05035478503457,97.39184668594439,1849.1200000000001,1724.1570000000002,8.551446659787402,-145052142.1286663
442,2020-12-07,1949.61,1965.92,1926.87,1958.53,32118759.0,74.93092874502247,96.02281900866471,1860.9035714285715,1729.8448,10.01599191473396,-125089983.84620804
443,2020-12-08,1941.14,1970.27,1933.68,1970.27,33485126.0,75.88450121649079,100.0,1872.3207142857143,1734.4814,10.707461456009248,-91604857.84620804
444,2020-12-09,1976.65,2023.91,1976.65,1994.12,57962389.0,77.73718187829068,87.78096800656269,1886.9157142857143,1739.9996,11.626561579244843,-106714816.21438457
445,2020-12-10,1995.63,2008.96,1975.26,1984.0,40469559.0,75.10069808570312,80.63373447204967,1898.5692857142858,1745.425,10.44577006857827,-126193043.1277377
446,2020-12-11,1985.51,1992.09,1927.53,1950.85,38524912.0,67.07562914729888,64.54774844720491,1907.0557142857142,1750.5584,6.517177384928843,-136886451.1673908
447,2020-12-14,1956.48,1961.77,1916.03,1939.07,34170734.0,64.44045199167479,58.83152173913039,1912.7450000000001,1755.392,2.421188990210645,-136632449.20936725
448,2020-12-15,1938.79,1963.56,1933.23,1955.69,27794678.0,66.44350336370502,66.89635093167703,1919.5692857142858,1759.8688,0.24190195969610784,-123262045.25222893
449,2020-12-16,1963.84,1996.4,1963.84,1985.26,34099333.0,69.71243068652583,81.24514751552792,1929.2614285714285,1764.865,0.20409544177031336,-112496039.62446488
450,2020-12-17,1997.91,2014.44,1949.99,1975.76,43583349.0,67.43943030377187,76.63528726708073,1938.052142857143,1769.648,-0.9833119982473093,-121226234.12547347
451,2020-12-18,1981.62,1983.94,1947.14,1952.54,61279348.0,62.1089452421342,60.25726695623118,1946.8021428571428,1774.3006,-3.702358345288175,-164521425.64721304
452,2020-12-21,1929.14,1935.22,1851.23,1888.8,39620662.0,50.3452038538213,24.295399787079003,1949.332142857143,1778.0983999999999,-9.8163226982645,-168696242.39563555
453,2020-12-22,1896.48,1931.66,1896.29,1928.4,19823032.0,55.929941221539444,44.68959925874452,1951.5057142857142,1783.0022,-11.120361008654832,-152527328.8191583
454,2020-12-23,1934.03,1958.16,1927.07,1955.84,18891251.0,59.34232374503595,60.58026407227233,1956.2007142857144,1788.9166,-10.091948256119828,-136455486.13823214
455,2020-12-28,1969.45,2005.62,1969.45,2004.41,24154610.0,64.5715235430246,88.70743571924949,1960.2528571428572,1795.5996,-6.284042632354051,-113916971.13961425
456,2020-12-29,2015.02,2033.03,2002.58,2016.01,19087767.0,65.70597448005361,90.63806380638064,1964.3585714285714,1803.368,-3.2786378567386336,-116167384.39183095
457,2020-12-30,2019.48,2019.48,1982.15,1983.98,24178229.0,59.99353842300445,73.01980198019804,1965.337857142857,1809.9404000000002,-3.710665343741283,-137975071.78615195
458,2021-01-04,1994.28,2020.04,1991.46,2008.75,29391914.0,62.69464325502314,86.64466446644666,1966.3828571428571,1817.1532,-2.641260522311107,-131804620.98139335
459,2021-01-05,2004.64,2031.72,1994.13,2009.12,29859492.0,62.735116820374294,86.8481848184818,1968.1771428571428,1824.2088,-2.237978015528661,-137849599.27668494
460,2021-01-07,2040.48,2074.11,2028.43,2074.11,38310140.0,69.08055299632854,100.0,1976.9814285714288,1832.8626000000002,1.8556494344596501,-99539459.27668494
461,2021-01-08,2080.5,2095.67,2060.2,2072.74,42476821.0,68.8145413510388,90.61937489772531,1986.5292857142856,1841.4634000000003,3.808549314299377,-111981922.49038696
462,2021-01-11,2067.33,2100.33,2043.05,2066.97,30637504.0,67.63328206303461,86.6077880369329,1994.4778571428571,1849.8963999999999,4.027830212164353,-117031120.0769793
463,2021-01-12,2073.81,2086.11,2026.96,2043.73,25292386.0,62.94643131369406,77.2782015254918,1998.6542857142856,1858.1378,2.024942424203388,-127981889.40005626
464,2021-01-13,2050.24,2058.87,2009.42,2023.36,38715146.0,59.081750728909256,69.10076274588516,2002.0542857142857,1866.0942000000002,-1.0872215162438508,-144869365.62290782
465,2021-01-14,2023.83,2037.57,2019.66,2031.71,25101624.0,60.16150648831289,72.45283018867927,2007.7092857142857,1875.7335999999998,-2.896192179852278,-136193818.2996246
466,2021-01-15,2026.35,2031.08,1969.41,1985.68,31251321.0,52.0132991767949,43.81003724759857,2014.6292857142855,1884.592,-7.257320863806314,-150955468.70873758
467,2021-01-18,1985.59,2023.74,1970.06,2023.74,32644709.0,57.17776269113499,55.79475932125134,2021.439285714286,1894.7474,-7.6065069266783425,-118310759.70873758
468,2021-01-19,2034.26,2047.11,1980.12,1980.12,32703284.0,50.473250889138725,8.180568285976033,2023.1735714285714,1903.227,-10.618070181184905,-151014043.70873758
469,2021-01-20,1983.49,1998.43,1960.82,1986.09,26554080.0,51.31466828848668,18.11339688911188,2021.865,1910.2232000000001,-11.951570079941611,-141884975.52474412
470,2021-01-21,1997.58,2007.64,1948.97,1953.49,25603661.0,46.653606691972385,2.986257928118383,2017.3992857142855,1916.4742,-14.59759535628767,-163543569.27674687
471,2021-01-22,1945.01,1965.14,1934.61,1952.67,21137609.0,46.539097011040234,10.8979000724114,2015.162857142857,1922.119,-15.866180865397283,-159673302.84012708
472,2021-01-25,1961.37,1966.76,1927.45,1945.78,22893278.0,45.52792533960948,10.602730217491867,2010.6649999999997,1927.0848,-16.556123449002474,-161216604.46057996
473,2021-01-26,1936.78,1988.24,1932.69,1981.98,28113053.0,51.49140410943945,31.542110134197138,2008.7264285714284,1931.4101999999998,-14.05957803856608,-139439742.7037843
474,2021-01-27,1981.07,1998.12,1916.09,1929.21,40978113.0,43.93968382032932,7.121146330872839,1998.3764285714283,1934.4076,-15.342489649303932,-167309655.22688547
475,2021-01-28,1913.71,1992.75,1885.24,1987.83,37513695.0,52.30737741324378,47.696313171230635,1992.3114285714287,1938.7344,-11.783421144091225,-133229452.542019
476,2021-01-29,1965.76,1985.52,1938.85,1948.01,37304929.0,47.15809614848378,31.249066560461962,1983.8142857142855,1942.7064,-11.63141958495062,-155890578.25768206
477,2021-02-01,1960.96,1975.94,1945.82,1967.72,23103200.0,49.79273034820726,47.50331163969364,1978.385,1946.0804,-9.797293869560018,-145397491.40509242
478,2021-02-02,1973.17,1981.43,1942.6,1954.02,24581125.0,48.00124605022403,42.490887749428566,1973.4321428571427,1949.2896000000003,-9.11481135557261,-155519875.86942407
479,2021-02-03,1961.77,1973.74,1934.98,1940.69,24774710.0,46.257344251129744,34.255884351640255,1966.9307142857142,1951.8947999999998,-9.145546315891849,-172995122.8095685
480,2021-02-04,1945.6,1961.12,1924.95,1927.02,20882741.0,44.47295914144242,25.810835855933774,1962.7407142857141,1954.6394,-9.62255445007089,-191487635.78247428
481,2021-02-05,1937.72,1971.28,1934.96,1957.73,19158536.0,49.21274400088265,44.782850435534726,1958.025714285714,1957.3769999999997,-7.500112741002804,-186624152.8000954
482,2021-02-08,1970.16,1975.67,1948.48,1952.1,21296631.0,48.397125756926194,54.62418300653582,1956.0242857142857,1959.7782,-6.161687760537832,-202250036.8916734
483,2021-02-09,1954.67,1958.14,1935.49,1941.6,18996916.0,46.83802732840673,46.04575163398681,1952.8464285714285,1961.4218000000003,-5.68158001575605,-210997844.1269937
484,2021-02-10,1947.63,1954.36,1910.15,1917.54,18762570.0,43.38879417628803,28.61445783132529,1950.2785714285715,1962.5695999999998,-6.617034978500507,-223487833.61127335
485,2021-02-11,1922.62,1961.69,1922.62,1954.92,19738332.0,49.598815055277605,61.72927002126164,1950.4392857142855,1964.6766,-4.454660301240489,-210589967.83292675
486,2021-02-12,1951.43,1953.69,1919.72,1937.07,15010320.0,46.950241190495994,45.916017009213306,1949.8171428571427,1966.3642000000002,-3.9784777750336118,-210267402.81673607
487,2021-02-15,1946.97,1980.77,1946.97,1974.82,16077432.0,52.70254694147214,79.35861091424523,1949.3057142857142,1969.2597999999998,-1.0268002331397614,-199850368.47354084
488,2021-02-16,1977.89,2022.16,1976.58,2004.54,32788225.0,56.68468705780324,87.13117148699963,1954.6864285714287,1972.2830000000001,2.811622257092658,-192412232.30636233
489,2021-02-17,2005.98,2008.2,1980.26,1986.8,28844185.0,53.77434900632193,68.43139005445931,1954.612857142857,1974.0595999999998,3.969428271565943,-207753126.69075757
490,2021-02-18,1990.16,2020.46,1978.88,1980.77,34651110.0,52.78234204238793,63.04794214802241,1956.952857142857,1975.8728,4.124639420083108,-239254135.78166687
491,2021-02-19,1985.99,1998.69,1971.8,1985.31,28897488.0,53.47819794041298,67.10115168288533,1958.2092857142857,1976.6254,4.3084589242154,-239114430.5589076
492,2021-02-22,1978.7,1978.7,1958.36,1961.62,23606217.0,49.388122846349304,45.9512543522898,1958.7521428571429,1976.6872,2.6891809702848026,-255153659.61200503
493,2021-02-23,1969.01,1976.38,1896.36,1922.59,31468184.0,43.4870301012271,20.850556438791717,1957.4592857142857,1975.7336000000003,-0.960450462841737,-265991739.48003805
494,2021-02-24,1926.18,1954.22,1924.64,1937.9,27510835.0,46.2024306263593,33.02066772655019,1958.2364285714286,1974.6091999999999,-2.221307499054696,-268837687.92831385
495,2021-02-25,1955.61,1967.63,1936.13,1936.47,32921467.0,45.98020089510407,31.883942766295764,1956.7178571428572,1973.6585999999998,-2.9820756954198546,-301048469.29148865
496,2021-02-26,1912.25,1928.9,1888.55,1907.28,54393669.0,41.583370016677286,14.018411795524287,1953.5164285714286,1972.7872,-5.154298763192551,-304944323.1554293
497,2021-03-01,1925.94,1950.47,1917.58,1949.57,29771537.0,49.16739168063331,45.670234263902344,1954.0857142857144,1972.9972,-3.5238885781221434,-276802119.28404
498,2021-03-02,1947.45,1969.69,1938.13,1959.52,28968252.0,50.78628883879166,53.117281640595735,1957.0842857142857,1973.0737999999997,-1.651361928428619,-266503520.1889831
499,2021-03-03,1963.17,1989.78,1936.22,1943.24,29320923.0,48.087757923736206,40.93256492777487,1956.25,1972.2334,-1.395415844531537,-288138375.9948084
500,2021-03-04,1935.36,1951.02,1914.5,1944.86,28794383.0,48.38167857043744,42.14504902327662,1956.8064285714286,1971.6154000000001,-1.020611640244927,-269057760.7538447
501,2021-03-05,1940.32,1952.97,1927.59,1939.59,28372033.0,47.44067461626168,38.200733478033015,1954.2900000000002,1971.3564,-1.0283348478131904,-270600448.12736726
502,2021-03-08,1950.85,1968.14,1944.49,1965.25,26761610.0,52.30491332119447,58.145705405200516,1951.4835714285714,1972.8854,0.7008101619675537,-250379307.71721947
503,2021-03-09,1966.81,2010.33,1962.85,1994.18,36782773.0,57.122913673489535,80.07732544916992,1952.0107142857144,1974.201,3.6350323555295527,-238619356.28208867
