Date,Open,High,Low,Close,Volume,RSI,Stochastic Oscillator,SMAs,SMAm,MACD,A/D,Target,TargetClass,TargetNextClose
2020-09-24,1677.73,1679.59,1657.57,1665.96,24207229.0,29.852848474294603,6.4375047955191365,1733.0521428571428,1795.7278,-8.624424727208034,-307513635.7663154,7.490000000000009,1,1674.14
2020-09-25,1666.65,1678.51,1658.33,1674.14,44107627.0,32.36883346942837,12.713880150387588,1726.0014285714285,1793.2898,-7.924194191150192,-282509113.8198332,51.87000000000012,1,1738.44
2020-09-28,1686.57,1738.44,1686.57,1738.44,37983678.0,48.12076798137056,62.05018031151693,1726.327142857143,1791.2466,-2.7296722245683966,-244525435.8198332,-19.269999999999982,0,1718.21
2020-09-29,1737.48,1737.48,1718.21,1718.21,21346383.0,44.60109635760878,46.52804419550375,1722.387142857143,1788.704,-0.3788065306081094,-265871818.8198332,-0.2799999999999727,0,1712.73
2020-09-30,1713.01,1719.15,1700.49,1712.73,25682893.0,43.6693122302036,42.32333307757233,1718.6635714285717,1786.3464,1.0086481561694356,-257861398.8166179,-25.36999999999989,0,1694.18
2020-10-01,1719.55,1723.85,1687.54,1694.18,22310007.0,40.57888896495536,28.09023248676443,1713.0414285714287,1783.825,0.8831270414030712,-272011755.77640843,7.350000000000136,1,1697.39
2020-10-02,1690.04,1704.58,1675.2,1697.39,18298699.0,41.35234927774517,37.28115345005158,1708.6657142857143,1781.5662,1.202541569198253,-262669329.46599305,21.70999999999981,1,1731.85
2020-10-05,1710.14,1739.17,1710.14,1731.85,20264194.0,49.02352592743118,77.43146043990401,1707.802857142857,1779.5858,3.775650059376844,-252624487.8655799,-4.4099999999998545,0,1735.45
2020-10-06,1739.86,1749.28,1733.17,1735.45,26458687.0,49.76280541059257,81.18419681017414,1707.6135714285715,1777.8244,5.64842508932087,-271593937.57693934,-0.009999999999990905,0,1736.61
2020-10-07,1736.62,1741.18,1715.75,1736.61,23829671.0,50.01435541503088,82.39341186281655,1706.962142857143,1776.066,6.8154817093672975,-256329079.51205564,-22.37999999999988,0,1719.91
2020-10-08,1742.29,1746.68,1711.56,1719.91,22047535.0,46.41133920621358,64.98488481184208,1706.115714285714,1775.1998,6.323711328405441,-267892735.3975908,-19.539999999999964,0,1698.91
2020-10-09,1718.45,1718.45,1679.01,1698.91,27423797.0,42.28603472163386,45.07687275106328,1707.305,1773.8272,4.52917076432448,-267642416.7637165,-18.549999999999955,0,1683.21
2020-10-12,1701.76,1707.3,1681.87,1683.21,25089668.0,39.46196352994399,27.957692727074573,1706.5992857142858,1771.4038,2.340062591928568,-290087951.44716096,-25.13000000000011,0,1660.12
2020-10-13,1685.25,1685.25,1659.1,1660.12,26031951.0,35.68711851352458,2.78050376185798,1704.7935714285716,1768.3769999999995,-0.4585422571931445,-314089111.62345165,12.220000000000027,1,1670.26
2020-10-14,1658.04,1691.64,1657.9,1670.26,33451091.0,38.470682677301376,13.525935653315733,1705.1007142857145,1765.1182,-1.3707542454889463,-323031875.13323253,-33.05000000000018,0,1627.59
2020-10-15,1660.64,1660.64,1625.1,1627.59,31769308.0,32.16227926171402,2.0051538089869605,1701.7757142857142,1761.2972,-4.419878674346663,-350349546.84060454,20.339999999999918,1,1655.36
2020-10-16,1635.02,1665.8,1635.02,1655.36,37750985.0,39.15508948407869,24.36785311644385,1695.8414285714284,1758.0598,-4.143148244210408,-338207417.1622421,-15.6400000000001,0,1648.11
2020-10-19,1663.75,1681.74,1640.82,1648.11,22941451.0,38.05226150140914,18.52955387340955,1690.8342857142857,1754.559,-4.021794601369265,-352974714.8000721,8.389999999999873,1,1656.34
2020-10-20,1647.95,1667.16,1638.2,1656.34,23654536.0,40.11426525116367,25.157030117571264,1686.8064285714286,1750.7312,-3.0071257578216333,-346995736.7779729,-15.549999999999955,0,1641.42
2020-10-21,1656.97,1663.23,1634.28,1641.42,21076142.0,37.6664832364668,13.142212916733898,1683.037857142857,1746.4424,-2.9562599397998177,-357675771.42875,8.009999999999991,1,1642.7
2020-10-22,1634.69,1664.37,1627.13,1642.7,27413508.0,38.01592903537075,14.17297471412476,1679.1314285714286,1742.1293999999998,-2.471569588203984,-362166168.8186533,1.9800000000000182,1,1645.32
2020-10-23,1643.34,1661.16,1638.76,1645.32,61467814.0,38.77255344281193,16.282815268159137,1672.9507142857144,1737.9045999999998,-1.6492258161310538,-387631406.0472252,-3.8299999999999272,0,1631.66
2020-10-26,1635.49,1645.46,1627.61,1631.66,21450891.0,36.285594664563135,5.395624280309397,1665.537142857143,1733.2954,-1.6935486886400817,-399348279.2825189,-9.88000000000011,0,1625.54
2020-10-27,1635.42,1653.11,1612.59,1625.54,29281825.0,35.196345678905985,9.657692594526088,1657.6035714285715,1728.9996,-1.7937128204165234,-409913439.2405643,-55.690000000000055,0,1549.74
2020-10-28,1605.43,1610.05,1534.87,1549.74,39349601.0,25.13304424023586,8.100010894433002,1645.4485714285713,1723.33,-6.36635298284207,-433696970.35841465,-14.710000000000036,0,1542.76
2020-10-29,1557.47,1567.72,1529.15,1542.76,36970182.0,24.44007129990688,7.639629525680556,1634.295,1717.8846,-9.096107291614882,-444576191.6625372,-12.809999999999945,0,1515.97
2020-10-30,1528.78,1535.27,1496.76,1515.97,40057456.0,21.93970343951841,9.85734811165847,1622.3492857142858,1711.792,-11.771174270136264,-444669808.15279937,29.940000000000055,1,1556.14
2020-11-02,1526.2,1563.93,1526.2,1556.14,35369810.0,33.007068226610826,30.47003284072253,1614.922142857143,1706.0856,-9.971673201716657,-423905395.44407946,71.42000000000007,1,1636.28
2020-11-03,1564.86,1636.9,1564.75,1636.28,42706867.0,48.6491307428448,75.42437020218401,1612.495,1702.3854,-2.888412904723225,-381932506.4770664,18.65000000000009,1,1640.94
2020-11-04,1622.29,1641.78,1590.72,1640.94,32893579.0,49.38912800893495,77.94356146610447,1613.4485714285713,1698.2372,2.324915116330935,-350121207.3971603,15.820000000000164,1,1670.43
2020-11-05,1654.61,1678.4,1649.07,1670.43,29239154.0,53.915125073878826,93.8858254946481,1614.525,1694.7158000000002,7.672208184715643,-336772681.24441564,31.769999999999982,1,1697.49
2020-11-06,1665.72,1702.98,1654.6,1697.49,29419624.0,57.65700402706605,97.33779458830374,1618.0521428571428,1692.0697999999998,12.65059057334678,-314029937.59828085,58.190000000000055,1,1765.71
2020-11-09,1707.52,1788.27,1697.78,1765.71,59970055.0,65.30527659511301,92.26098590099826,1625.8642857142856,1691.3798000000002,19.734673651564474,-283962069.3769304,10.439999999999827,1,1779.34
2020-11-10,1768.9,1794.79,1741.62,1779.34,55221876.0,66.60321838159417,94.81595812502096,1635.7157142857145,1691.5144,24.2384242059887,-260832650.9357041,-5.75,0,1771.49
2020-11-12,1777.24,1791.08,1761.91,1771.49,52043843.0,65.09284772010895,92.18199510116432,1644.9150000000002,1691.2354,25.462730587191498,-278692056.7783508,-18.779999999999973,0,1749.41
2020-11-13,1768.19,1768.51,1743.81,1749.41,25817243.0,60.90892769087347,84.77334496527199,1652.35,1690.8397999999995,23.601204660723063,-292802695.6649902,34.92000000000007,1,1799.02
2020-11-16,1764.1,1799.36,1764.1,1799.02,46540695.0,66.17034252699102,99.88764044943824,1664.304285714286,1691.658,24.424419491037323,-247159552.3552906,-4.009999999999991,0,1793.56
2020-11-17,1797.57,1801.73,1775.91,1793.56,38779648.0,65.13132476436257,97.32104797193163,1676.3057142857142,1692.0722,23.31711659491761,-232921323.73251784,18.25999999999999,1,1810.43
2020-11-18,1792.17,1812.8,1787.08,1810.43,31034452.0,66.86267208074945,99.25009492469312,1694.9264285714287,1693.6032,22.42975324351893,-207606284.7371832,-13.700000000000045,0,1789.79
2020-11-19,1803.49,1806.98,1782.02,1789.79,25264725.0,62.756947119637,92.71927604100746,1712.571428571429,1693.9316,19.281838276478275,-217141289.1242025,32.36999999999989,1,1820.85
2020-11-20,1788.48,1821.3,1780.11,1820.85,24018420.0,66.12770239324337,99.84750931887494,1734.3485714285714,1695.0514,18.13749826479668,-193647670.7265332,-3.490000000000009,0,1832.04
2020-11-23,1835.53,1860.73,1823.32,1832.04,26237893.0,67.27678495484544,90.30677748496518,1754.0557142857142,1696.2344,16.99955240634042,-207653838.1472763,18.310000000000173,1,1859.42
2020-11-24,1841.11,1861.39,1831.12,1859.42,26738682.0,69.96192371646853,99.27217645102893,1769.9942857142855,1698.2497999999998,16.919729840135386,-184395513.1700712,-6.0,0,1860.15
2020-11-25,1866.15,1866.15,1840.63,1860.15,28023478.0,70.03252863662297,97.23604201216142,1785.652142857143,1700.5742,15.767998657523949,-169549219.1826104,-16.100000000000136,0,1849.57
2020-11-26,1865.67,1873.96,1844.11,1849.57,17687253.0,67.554179074195,88.88129102844636,1798.4478571428572,1702.8036,13.247075335950967,-180765959.527334,5.960000000000036,1,1852.69
2020-11-27,1846.73,1853.78,1834.69,1852.69,20434292.0,67.91477552371887,87.92711999091838,1809.533571428572,1704.9428,10.844229103485482,-162665180.18107927,-15.920000000000073,0,1830.04
2020-11-30,1845.96,1851.37,1817.83,1830.04,70547131.0,62.48551906194337,66.81275502493575,1814.1285714285716,1706.9084000000005,6.972055084690105,-181847942.09878927,9.050000000000182,1,1853.38
2020-12-01,1844.33,1871.17,1844.33,1853.38,26822976.0,65.5423994664569,84.18747598924325,1819.4171428571428,1710.3308,5.301004270696687,-190582398.51607665,42.6400000000001,1,1897.97
2020-12-02,1855.33,1899.37,1845.44,1897.97,27335738.0,70.48975991689537,99.10002571355112,1828.4514285714288,1714.4284,6.441217378689899,-164665908.9195625,-10.830000000000155,0,1890.11
2020-12-03,1900.94,1903.32,1880.22,1890.11,29798820.0,68.61948381358624,90.51142077287744,1838.5014285714285,1718.5226,5.921787089951167,-168948683.04943284,53.27999999999997,1,1947.68
2020-12-04,1894.4,1952.28,1894.35,1947.68,28408098.0,74.05035478503457,97.3918466859444,1849.12,1724.1570000000002,8.551446659787402,-145052142.1286663,8.920000000000073,1,1958.53
2020-12-07,1949.61,1965.92,1926.87,1958.53,32118759.0,74.93092874502247,96.02281900866473,1860.9035714285717,1729.8448,10.01599191473396,-125089983.84620804,29.12999999999988,1,1970.27
2020-12-08,1941.14,1970.27,1933.68,1970.27,33485126.0,75.88450121649079,100.0,1872.3207142857143,1734.4814,10.707461456009248,-91604857.84620804,17.4699999999998,1,1994.12
2020-12-09,1976.65,2023.91,1976.65,1994.12,57962389.0,77.73718187829068,87.78096800656269,1886.9157142857143,1739.9996,11.626561579244845,-106714816.21438456,-11.63000000000011,0,1984.0
2020-12-10,1995.63,2008.96,1975.26,1984.0,40469559.0,75.10069808570312,80.63373447204967,1898.5692857142856,1745.425,10.44577006857827,-126193043.1277377,-34.66000000000008,0,1950.85
2020-12-11,1985.51,1992.09,1927.53,1950.85,38524912.0,67.07562914729888,64.54774844720491,1907.0557142857144,1750.5584,6.517177384928843,-136886451.1673908,-17.410000000000082,0,1939.07
2020-12-14,1956.48,1961.77,1916.03,1939.07,34170734.0,64.44045199167479,58.83152173913039,1912.745,1755.392,2.421188990210645,-136632449.20936725,16.90000000000009,1,1955.69
2020-12-15,1938.79,1963.56,1933.23,1955.69,27794678.0,66.44350336370502,66.89635093167703,1919.5692857142856,1759.8688,0.2419019596961078,-123262045.25222892,21.420000000000073,1,1985.26
2020-12-16,1963.84,1996.4,1963.84,1985.26,34099333.0,69.71243068652583,81.24514751552792,1929.2614285714285,1764.865,0.2040954417703133,-112496039.62446488,-22.15000000000009,0,1975.76
2020-12-17,1997.91,2014.44,1949.99,1975.76,43583349.0,67.43943030377187,76.63528726708073,1938.052142857143,1769.648,-0.9833119982473092,-121226234.12547348,-29.079999999999927,0,1952.54
2020-12-18,1981.62,1983.94,1947.14,1952.54,61279348.0,62.1089452421342,60.25726695623118,1946.8021428571428,1774.3006,-3.702358345288175,-164521425.64721304,-40.340000000000146,0,1888.8
2020-12-21,1929.14,1935.22,1851.23,1888.8,39620662.0,50.3452038538213,24.295399787079003,1949.332142857143,1778.0984,-9.8163226982645,-168696242.39563555,31.920000000000073,1,1928.4
2020-12-22,1896.48,1931.66,1896.29,1928.4,19823032.0,55.92994122153944,44.68959925874452,1951.5057142857145,1783.0022,-11.120361008654832,-152527328.8191583,21.809999999999945,1,1955.84
2020-12-23,1934.03,1958.16,1927.07,1955.84,18891251.0,59.34232374503595,60.58026407227233,1956.2007142857144,1788.9166,-10.091948256119828,-136455486.13823214,34.960000000000036,1,2004.41
2020-12-28,1969.45,2005.62,1969.45,2004.41,24154610.0,64.5715235430246,88.70743571924949,1960.2528571428568,1795.5996,-6.284042632354051,-113916971.13961424,0.9900000000000091,1,2016.01
2020-12-29,2015.02,2033.03,2002.58,2016.01,19087767.0,65.70597448005361,90.63806380638064,1964.3585714285716,1803.368,-3.2786378567386336,-116167384.39183097,-35.5,0,1983.98
2020-12-30,2019.48,2019.48,1982.15,1983.98,24178229.0,59.99353842300445,73.01980198019804,1965.337857142857,1809.9404,-3.710665343741283,-137975071.78615195,14.470000000000027,1,2008.75
2021-01-04,1994.28,2020.04,1991.46,2008.75,29391914.0,62.69464325502314,86.64466446644666,1966.382857142857,1817.1532,-2.641260522311107,-131804620.98139337,4.479999999999791,1,2009.12
2021-01-05,2004.64,2031.72,1994.13,2009.12,29859492.0,62.73511682037429,86.8481848184818,1968.1771428571428,1824.2088,-2.237978015528661,-137849599.27668494,33.63000000000011,1,2074.11
2021-01-07,2040.48,2074.11,2028.43,2074.11,38310140.0,69.08055299632854,100.0,1976.9814285714288,1832.8626,1.85564943445965,-99539459.27668494,-7.760000000000218,0,2072.74
2021-01-08,2080.5,2095.67,2060.2,2072.74,42476821.0,68.8145413510388,90.61937489772532,1986.5292857142856,1841.4634000000003,3.808549314299377,-111981922.49038696,-0.36000000000012733,0,2066.97
2021-01-11,2067.33,2100.33,2043.05,2066.97,30637504.0,67.63328206303461,86.6077880369329,1994.4778571428567,1849.8964,4.027830212164353,-117031120.0769793,-30.079999999999927,0,2043.73
2021-01-12,2073.81,2086.11,2026.96,2043.73,25292386.0,62.94643131369406,77.2782015254918,1998.6542857142856,1858.1378,2.024942424203388,-127981889.40005626,-26.87999999999988,0,2023.36
2021-01-13,2050.24,2058.87,2009.42,2023.36,38715146.0,59.081750728909256,69.10076274588516,2002.0542857142857,1866.0942,-1.0872215162438508,-144869365.62290782,7.880000000000109,1,2031.71
2021-01-14,2023.83,2037.57,2019.66,2031.71,25101624.0,60.16150648831289,72.45283018867927,2007.7092857142857,1875.7336,-2.896192179852278,-136193818.2996246,-40.669999999999845,0,1985.68
2021-01-15,2026.35,2031.08,1969.41,1985.68,31251321.0,52.0132991767949,43.81003724759857,2014.6292857142853,1884.592,-7.257320863806314,-150955468.70873758,38.15000000000009,1,2023.74
2021-01-18,1985.59,2023.74,1970.06,2023.74,32644709.0,57.17776269113499,55.79475932125134,2021.439285714286,1894.7474,-7.6065069266783425,-118310759.70873758,-54.1400000000001,0,1980.12
2021-01-19,2034.26,2047.11,1980.12,1980.12,32703284.0,50.473250889138725,8.180568285976033,2023.1735714285717,1903.227,-10.618070181184905,-151014043.70873758,2.599999999999909,1,1986.09
2021-01-20,1983.49,1998.43,1960.82,1986.09,26554080.0,51.31466828848668,18.11339688911188,2021.865,1910.2232,-11.951570079941613,-141884975.52474412,-44.08999999999992,0,1953.49
2021-01-21,1997.58,2007.64,1948.97,1953.49,25603661.0,46.65360669197239,2.986257928118383,2017.3992857142853,1916.4742,-14.59759535628767,-163543569.27674687,7.660000000000082,1,1952.67
2021-01-22,1945.01,1965.14,1934.61,1952.67,21137609.0,46.53909701104024,10.8979000724114,2015.162857142857,1922.119,-15.866180865397284,-159673302.84012708,-15.589999999999918,0,1945.78
2021-01-25,1961.37,1966.76,1927.45,1945.78,22893278.0,45.52792533960948,10.602730217491867,2010.665,1927.0848,-16.556123449002474,-161216604.46057996,45.200000000000045,1,1981.98
2021-01-26,1936.78,1988.24,1932.69,1981.98,28113053.0,51.49140410943945,31.542110134197134,2008.7264285714284,1931.4102,-14.05957803856608,-139439742.7037843,-51.8599999999999,0,1929.21
2021-01-27,1981.07,1998.12,1916.09,1929.21,40978113.0,43.93968382032932,7.121146330872839,1998.3764285714285,1934.4076,-15.342489649303932,-167309655.22688547,74.11999999999989,1,1987.83
2021-01-28,1913.71,1992.75,1885.24,1987.83,37513695.0,52.30737741324378,47.69631317123064,1992.311428571429,1938.7344,-11.783421144091225,-133229452.542019,-17.75,0,1948.01
2021-01-29,1965.76,1985.52,1938.85,1948.01,37304929.0,47.15809614848378,31.24906656046196,1983.8142857142852,1942.7064,-11.63141958495062,-155890578.25768206,6.759999999999991,1,1967.72
2021-02-01,1960.96,1975.94,1945.82,1967.72,23103200.0,49.79273034820726,47.50331163969364,1978.385,1946.0804,-9.797293869560018,-145397491.40509242,-19.15000000000009,0,1954.02
2021-02-02,1973.17,1981.43,1942.6,1954.02,24581125.0,48.00124605022403,42.490887749428566,1973.4321428571427,1949.2896000000003,-9.11481135557261,-155519875.86942407,-21.079999999999927,0,1940.69
2021-02-03,1961.77,1973.74,1934.98,1940.69,24774710.0,46.257344251129744,34.255884351640255,1966.9307142857144,1951.8948,-9.145546315891847,-172995122.8095685,-18.579999999999927,0,1927.02
2021-02-04,1945.6,1961.12,1924.95,1927.02,20882741.0,44.47295914144242,25.81083585593377,1962.740714285714,1954.6394,-9.62255445007089,-191487635.78247428,20.00999999999999,1,1957.73
2021-02-05,1937.72,1971.28,1934.96,1957.73,19158536.0,49.21274400088265,44.782850435534726,1958.025714285714,1957.377,-7.500112741002804,-186624152.8000954,-18.060000000000173,0,1952.1
2021-02-08,1970.16,1975.67,1948.48,1952.1,21296631.0,48.397125756926194,54.62418300653582,1956.0242857142855,1959.7782,-6.161687760537832,-202250036.8916734,-13.070000000000164,0,1941.6
2021-02-09,1954.67,1958.14,1935.49,1941.6,18996916.0,46.83802732840673,46.04575163398681,1952.8464285714283,1961.4218000000003,-5.68158001575605,-210997844.1269937,-30.090000000000146,0,1917.54
2021-02-10,1947.63,1954.36,1910.15,1917.54,18762570.0,43.38879417628803,28.61445783132529,1950.2785714285717,1962.5696,-6.617034978500507,-223487833.61127332,32.30000000000018,1,1954.92
2021-02-11,1922.62,1961.69,1922.62,1954.92,19738332.0,49.598815055277605,61.72927002126164,1950.4392857142852,1964.6766,-4.454660301240489,-210589967.83292675,-14.360000000000127,0,1937.07
2021-02-12,1951.43,1953.69,1919.72,1937.07,15010320.0,46.950241190496,45.916017009213306,1949.8171428571427,1966.3642,-3.978477775033612,-210267402.81673607,27.84999999999991,1,1974.82
2021-02-15,1946.97,1980.77,1946.97,1974.82,16077432.0,52.70254694147214,79.35861091424523,1949.3057142857144,1969.2598,-1.0268002331397614,-199850368.47354084,26.649999999999864,1,2004.54
2021-02-16,1977.89,2022.16,1976.58,2004.54,32788225.0,56.68468705780324,87.13117148699963,1954.686428571429,1972.283,2.811622257092658,-192412232.30636236,-19.180000000000064,0,1986.8
2021-02-17,2005.98,2008.2,1980.26,1986.8,28844185.0,53.77434900632193,68.43139005445931,1954.612857142857,1974.0596,3.969428271565943,-207753126.6907576,-9.3900000000001,0,1980.77
2021-02-18,1990.16,2020.46,1978.88,1980.77,34651110.0,52.78234204238793,63.04794214802241,1956.952857142857,1975.8728,4.124639420083108,-239254135.78166687,-0.6800000000000637,0,1985.31
2021-02-19,1985.99,1998.69,1971.8,1985.31,28897488.0,53.47819794041298,67.10115168288533,1958.2092857142857,1976.6254,4.3084589242154,-239114430.5589076,-17.080000000000155,0,1961.62
2021-02-22,1978.7,1978.7,1958.36,1961.62,23606217.0,49.3881228463493,45.9512543522898,1958.7521428571429,1976.6872,2.689180970284802,-255153659.61200503,-46.42000000000007,0,1922.59
2021-02-23,1969.01,1976.38,1896.36,1922.59,31468184.0,43.4870301012271,20.85055643879172,1957.4592857142857,1975.7336000000005,-0.960450462841737,-265991739.48003805,11.720000000000027,1,1937.9
2021-02-24,1926.18,1954.22,1924.64,1937.9,27510835.0,46.2024306263593,33.02066772655019,1958.2364285714289,1974.6092,-2.221307499054696,-268837687.92831385,-19.139999999999873,0,1936.47
2021-02-25,1955.61,1967.63,1936.13,1936.47,32921467.0,45.98020089510407,31.883942766295764,1956.7178571428567,1973.6586,-2.9820756954198546,-301048469.29148865,-4.970000000000027,0,1907.28
2021-02-26,1912.25,1928.9,1888.55,1907.28,54393669.0,41.583370016677286,14.018411795524289,1953.5164285714288,1972.7872,-5.154298763192551,-304944323.1554293,23.62999999999988,1,1949.57
2021-03-01,1925.94,1950.47,1917.58,1949.57,29771537.0,49.16739168063331,45.67023426390234,1954.0857142857144,1972.9972,-3.5238885781221434,-276802119.28404,12.069999999999936,1,1959.52
2021-03-02,1947.45,1969.69,1938.13,1959.52,28968252.0,50.78628883879166,53.117281640595735,1957.0842857142857,1973.0738,-1.651361928428619,-266503520.1889831,-19.930000000000064,0,1943.24
2021-03-03,1963.17,1989.78,1936.22,1943.24,29320923.0,48.087757923736206,40.93256492777487,1956.25,1972.2334,-1.395415844531537,-288138375.9948084,9.5,1,1944.86
2021-03-04,1935.36,1951.02,1914.5,1944.86,28794383.0,48.38167857043744,42.14504902327662,1956.8064285714288,1971.6154,-1.020611640244927,-269057760.7538447,-0.7300000000000182,0,1939.59
2021-03-05,1940.32,1952.97,1927.59,1939.59,28372033.0,47.44067461626168,38.200733478033015,1954.29,1971.3564,-1.0283348478131904,-270600448.12736726,14.400000000000091,1,1965.25
2021-03-08,1950.85,1968.14,1944.49,1965.25,26761610.0,52.30491332119447,58.14570540520052,1951.4835714285716,1972.8854,0.7008101619675537,-250379307.71721947,27.37000000000012,1,1994.18
2021-03-09,1966.81,2010.33,1962.85,1994.18,36782773.0,57.122913673489535,80.07732544916992,1952.0107142857144,1974.201,3.6350323555295527,-238619356.28208867,5.919999999999845,1,2003.55
2021-03-10,1997.63,2017.62,1997.63,2003.55,31707267.0,58.58225043727517,89.09893856047111,1953.6378571428568,1975.1552,5.914198327399009,-251546531.17203397,-17.97999999999979,0,1994.38
2021-03-11,2012.36,2020.76,1983.64,1994.38,24282633.0,56.55361026867296,80.04689509114297,1954.2857142857144,1974.9546,6.466650962183907,-261777683.65371493,12.11999999999989,1,2006.11
2021-03-12,1993.99,2012.91,1983.11,2006.11,19551862.0,58.53179813335365,88.91914378640035,1957.463571428572,1974.7566,7.226923017457786,-251148819.0765339,-11.1400000000001,0,2001.24
2021-03-15,2012.38,2029.17,1997.76,2001.24,19977025.0,57.36399704178595,80.13796046081636,1963.0814285714284,1975.1018,7.001752703149106,-266699225.3563811,-23.74000000000001,0,1981.41
2021-03-16,2005.15,2012.84,1977.17,1981.41,23579214.0,52.74901709087265,66.03612572891484,1966.1892857142852,1974.555,5.200059341298024,-284672839.84082174,-37.460000000000036,0,1939.01
2021-03-17,1976.47,1976.47,1912.98,1939.01,68185874.0,44.50454895934097,35.883942540179206,1966.3707142857145,1973.1528,1.0524629592921952,-296948230.29317653,18.839999999999918,1,1960.75
2021-03-18,1941.91,1966.9,1938.05,1960.75,30624111.0,48.91347674888844,41.11369308890607,1970.19,1970.8856,-0.2572099508404371,-279380499.3728993,-22.950000000000045,0,1927.56
2021-03-19,1950.51,1954.88,1925.51,1927.56,68167135.0,43.262545017196736,12.548412083656013,1968.617857142857,1967.982,-3.224390230434077,-338031623.0177753,7.619999999999891,1,1929.12
2021-03-22,1921.5,1949.37,1921.5,1929.12,36853145.0,43.59240613878671,13.891040537051266,1966.446428571429,1965.225,-4.849906669436753,-354732563.86277014,-10.009999999999991,0,1923.55
2021-03-23,1933.56,1934.37,1905.9,1923.55,22752449.0,42.63920262435876,14.31816338119564,1965.04,1962.8214,-5.993247972418855,-349274213.7865496,-10.329999999999927,0,1899.95
2021-03-24,1910.28,1910.73,1888.36,1899.95,29081150.0,38.77088602841248,8.230949506427194,1961.832142857143,1960.3532,-7.911408055237892,-348221208.35516804,-24.99000000000001,0,1876.85
2021-03-25,1901.84,1911.57,1868.06,1876.85,31149337.0,35.38681782754152,5.455899695859944,1957.3507142857145,1957.256,-10.164715886193534,-366784810.0193832,27.600000000000136,1,1918.71
2021-03-26,1891.11,1925.48,1887.67,1918.71,21565125.0,44.79089187083338,31.438147849295543,1954.0264285714288,1955.9166,-8.341202827666143,-352942292.59674364,30.730000000000018,1,1953.02
2021-03-29,1922.29,1955.75,1922.29,1953.02,25516439.0,51.07613197447738,52.73415678728817,1951.0864285714283,1954.5022,-4.520821057824268,-331589623.9774968,-21.019999999999982,0,1942.32
2021-03-30,1963.34,1969.48,1935.9,1942.32,20454418.0,49.19516443425159,46.0927316740115,1946.712857142857,1953.7462,-2.5112405735370915,-344222876.78631175,-10.160000000000082,0,1938.84
2021-03-31,1949.0,1954.4,1927.77,1938.84,30610955.0,48.56869500244794,43.93271677735704,1942.7457142857145,1952.8012,-1.275493625643069,-349384093.0067401,11.850000000000136,1,1954.38
2021-04-01,1942.53,1959.19,1937.14,1954.38,28609547.0,51.53658587322792,53.57830054000378,1939.0507142857143,1952.819,0.6271686300935668,-333256352.9065132,47.68999999999983,1,2012.87
2021-04-06,1965.18,2012.87,1965.18,2012.87,32044519.0,60.7234793809782,100.0,1939.8814285714288,1954.023,5.587638997840966,-301211833.9065132,-13.349999999999909,0,1998.73
2021-04-07,2012.08,2012.08,1990.15,1998.73,24860675.0,57.86758271852266,90.23548097507089,1941.1185714285716,1955.082,7.556835914527094,-306619285.7874982,-24.230000000000018,0,1980.32
2021-04-08,2004.55,2006.99,1971.26,1980.32,25515138.0,54.28764164066788,77.52227056142534,1944.0692857142856,1955.0488,7.258207044227364,-319194756.8252816,-6.120000000000118,0,1975.11
2021-04-09,1981.23,1987.55,1964.05,1975.11,40173617.0,53.28303031081232,73.92445273116498,1945.095,1955.9668,6.379653764927867,-321553888.37677115,7.529999999999973,1,1982.58
2021-04-12,1975.05,1983.85,1961.61,1982.58,54894971.0,54.5808189190673,79.08293626130794,1949.025,1955.8618,5.978337771518183,-272928396.97838974,-8.670000000000073,0,1974.73
2021-04-13,1983.4,1991.19,1967.7,1974.73,27867868.0,52.917177577911126,73.66203991437064,1952.282857142857,1956.3962,4.905870060038033,-284115880.81151026,25.769999999999982,1,2011.96
2021-04-14,1986.19,2011.96,1986.19,2011.96,28771239.0,59.2595727584388,99.37159035978188,1958.597857142857,1957.281,6.334676798323351,-255344641.81151024,4.180000000000064,1,2019.29
2021-04-15,2015.11,2024.65,2002.04,2019.29,24157915.0,60.39088267896708,96.57704834280598,1967.1221428571428,1958.5864,7.333747335826315,-242640634.32146183,-7.230000000000018,0,2012.27
2021-04-16,2019.5,2026.55,2001.71,2012.27,27393764.0,58.70944109715757,89.71774193548389,1976.795,1960.0180000000005,7.078596050164229,-246743082.07025412,-17.049999999999955,0,1998.99
2021-04-19,2016.04,2039.72,1994.85,1998.99,28602378.0,55.55804490007422,65.3155071106191,1982.5292857142856,1961.4574,5.63506614831919,-270067374.7161199,-14.170000000000073,0,1987.76
2021-04-20,2001.93,2013.61,1983.45,1987.76,26617959.0,52.96875208333326,53.58642251004912,1985.0107142857144,1962.058,3.6403385305623424,-289077680.9780563,-5.539999999999964,0,1982.4
2021-04-21,1987.94,1988.36,1968.98,1982.4,24041767.0,51.72954862210901,48.79857079053156,1987.8735714285715,1962.664,1.7710103995341662,-279823213.3918846,3.1900000000000546,1,1989.73
2021-04-22,1986.54,2004.64,1986.54,1989.73,19124940.0,53.337291835980494,51.267303567946925,1991.5085714285717,1963.6266,0.884083169849534,-292206876.1985144,-3.5499999999999545,0,1986.63
2021-04-23,1990.18,1990.8,1961.71,1986.63,25703721.0,52.540270346873264,32.03175009601865,1993.8121428571428,1965.0084,-0.0082332541772291,-273872320.99913293,10.559999999999945,1,2005.1
